"","X","Borne.de.sortie","Date.de.sortie","Date.de.retour","Borne.de.retour"
"42044",89443,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 9:12","6-10-16 9:20","197_CALLE_FONTANARS_DELS_AFORINS"
"42045",89444,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 21:42","6-10-16 21:49","256_AVDA_TRES_FORQUES_TURIS"
"42046",89445,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 17:23","6-10-16 17:32","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42047",89446,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 10:03","6-10-16 10:10","212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE"
"42048",89447,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:43","6-10-16 7:48","262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO"
"42049",89448,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 15:33","6-10-16 15:39","211_CALLE_FRAY_JUNÍPERO_SERRA_ESQ_CALLE_VALL_D'UIX"
"42050",89449,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:43","6-10-16 7:49","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42051",89450,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 14:35","6-10-16 14:40","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42052",89451,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 23:45","6-10-16 23:50","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42053",89452,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 17:16","6-10-16 17:21","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42054",89453,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:40","6-10-16 7:44","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42055",89454,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:51","6-10-16 7:55","262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO"
"42056",89455,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 18:16","6-10-16 18:21","212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE"
"42057",89456,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 19:53","6-10-16 19:57","262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO"
"42058",89457,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:48","6-10-16 7:52","262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO"
"42059",89458,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:51","6-10-16 7:55","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42060",89459,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 8:01","6-10-16 8:04","260_DELS_FERRERS_ESQ_TRAGINERS"
"42061",89460,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 8:09","6-10-16 8:12","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42062",89461,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 15:39","6-10-16 15:41","260_DELS_FERRERS_ESQ_TRAGINERS"
"42063",89462,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 17:49","6-10-16 17:50","252_DE_LOS_GREMIOS_CAMPOS_CRESPO"
"42064",89463,"251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA","6-10-16 7:54","6-10-16 7:56","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42065",89464,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 8:31","6-10-16 8:58","265_C_ALCASSER_POETA_ALBERTO_LISTA"
"42066",89465,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 12:33","6-10-16 13:00","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42067",89466,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 20:01","6-10-16 20:24","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42068",89467,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 7:39","6-10-16 8:02","190_CTRA_MALILLA"
"42069",89468,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 15:38","6-10-16 15:57","058_PLAZA DE ESPAÑA"
"42070",89469,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 9:37","6-10-16 9:56","201_AVDA_PEREZ_GALDOS"
"42071",89470,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 11:28","6-10-16 11:42","256_AVDA_TRES_FORQUES_TURIS"
"42072",89471,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 19:21","6-10-16 19:33","211_CALLE_FRAY_JUNÍPERO_SERRA_ESQ_CALLE_VALL_D'UIX"
"42073",89472,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 19:02","6-10-16 19:11","254_AVDA_DR_TOMAS_SALA_CARTEROS"
"42074",89473,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 10:19","6-10-16 10:28","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42075",89474,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 8:00","6-10-16 8:08","198_CALLE_FONTANARS_DELS_AFORINS"
"42076",89475,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 15:35","6-10-16 15:40","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42077",89476,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 8:56","6-10-16 9:02","251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA"
"42078",89477,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 8:41","6-10-16 8:47","251_ARQUITECTO_SEGURA_LAGO_CAMINO_NUEVO_DE_PICAÑA"
"42079",89478,"252_DE_LOS_GREMIOS_CAMPOS_CRESPO","6-10-16 14:47","6-10-16 14:52","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42080",89479,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 14:23","6-10-16 14:49","95_AVDA. DE LOS NARANJOS"
"42081",89480,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:58","6-10-16 9:24","081_DOCTOR FORNOS"
"42082",89481,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:19","6-10-16 8:41","50_AVDA. AUTOPISTA DEL SALER"
"42083",89482,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 21:17","6-10-16 21:37","149_AVDA. PERIS Y VALERO"
"42084",89483,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 7:15","6-10-16 7:34","189_HOSPITAL_NUEVA_FE"
"42085",89484,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 7:38","6-10-16 7:58","021_JUAN_LLORENS_29"
"42086",89485,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 7:55","6-10-16 8:11","014_BARÓN CARCER"
"42087",89486,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:11","6-10-16 18:27","190_CTRA_MALILLA"
"42088",89487,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 14:44","6-10-16 15:01","183_AVDA_AUSIAS_MARCH"
"42089",89488,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:40","6-10-16 8:55","213_CALLE_ARCHIDUQUE_CARLOS_ESQ_CALLE_JOSE_MA_MOR"
"42090",89489,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 17:40","6-10-16 17:55","257_PLAZA_SALVADOR_SORIA_ESQ_PIO_X"
"42091",89490,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:27","6-10-16 19:41","188_HOSPITAL_NUEVA_FE"
"42092",89491,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 12:53","6-10-16 13:08","186_CALLE_INGENIERO_JOAQUIN_BENLLOCH"
"42093",89492,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 9:36","6-10-16 9:48","264_AVDA_CID_ANTES_MARCONI"
"42094",89493,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 17:35","6-10-16 17:47","194_ESTACION_AVE_JOAQUIN_SOROLLA"
"42095",89494,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 17:00","6-10-16 17:13","245_9_DE_OCTUBRE_CIEZA"
"42096",89495,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 7:53","6-10-16 8:06","010_CALLE_DEL_HOSPITAL_FRENTE_CALLE_HORNO_DEL_HOSP"
"42097",89496,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:28","6-10-16 8:39","025_CALLE_DEL_ALBERIC"
"42098",89497,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:12","6-10-16 19:23","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42099",89498,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:22","6-10-16 8:32","017_ESTACION RENFE I"
"42100",89499,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 7:44","6-10-16 7:53","214_CALLE_SANTA_CRUZ_DE_TENERIFE_ESQ_CALLE_LLOMBA"
"42101",89500,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:35","6-10-16 8:43","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42102",89501,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 9:36","6-10-16 9:44","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42103",89502,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 23:26","6-10-16 23:34","199_CALLE_BEATO_NICOLAS_FACTOR"
"42104",89503,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:21","6-10-16 19:28","198_CALLE_FONTANARS_DELS_AFORINS"
"42105",89504,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:36","6-10-16 8:44","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42106",89505,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:19","6-10-16 19:26","197_CALLE_FONTANARS_DELS_AFORINS"
"42107",89506,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 22:52","6-10-16 22:59","243_ALBACETE_ESQ_MALUQUER"
"42108",89507,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:30","6-10-16 19:36","197_CALLE_FONTANARS_DELS_AFORINS"
"42109",89508,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:55","6-10-16 19:01","254_AVDA_DR_TOMAS_SALA_CARTEROS"
"42110",89509,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:30","6-10-16 18:36","211_CALLE_FRAY_JUNÍPERO_SERRA_ESQ_CALLE_VALL_D'UIX"
"42111",89510,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:29","6-10-16 18:35","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42112",89511,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 14:37","6-10-16 14:43","209_AVDA_GASPAR_AGUILAR_ESQ_CALLE_MUSICO_PENELLA"
"42113",89512,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 20:27","6-10-16 20:33","197_CALLE_FONTANARS_DELS_AFORINS"
"42114",89513,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 20:03","6-10-16 20:09","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42115",89514,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 10:10","6-10-16 10:14","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42116",89515,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 19:21","6-10-16 19:26","198_CALLE_FONTANARS_DELS_AFORINS"
"42117",89516,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:56","6-10-16 9:02","249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA"
"42118",89517,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:29","6-10-16 18:33","248_AVDA_TRES_CRUCES_JOSE_MARIA_MORTES_LERMA"
"42119",89518,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:13","6-10-16 18:19","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42120",89519,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 12:31","6-10-16 12:36","198_CALLE_FONTANARS_DELS_AFORINS"
"42121",89520,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 16:15","6-10-16 16:20","211_CALLE_FRAY_JUNÍPERO_SERRA_ESQ_CALLE_VALL_D'UIX"
"42122",89521,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 16:44","6-10-16 16:48","249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA"
"42123",89522,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 18:25","6-10-16 18:29","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42124",89523,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 21:13","6-10-16 21:17","197_CALLE_FONTANARS_DELS_AFORINS"
"42125",89524,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:07","6-10-16 8:11","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42126",89525,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 17:42","6-10-16 17:45","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42127",89526,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:56","6-10-16 8:58","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42128",89527,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 14:56","6-10-16 14:58","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42129",89528,"253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO","6-10-16 8:49","6-10-16 8:49","253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO"
"42130",89529,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 12:02","6-10-16 12:32","141_C/ GREGORIO GEA (PEATONAL)"
"42131",89530,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 15:34","6-10-16 15:58","032_C/ CONDE DE ALTEA"
"42132",89531,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:33","6-10-16 17:55","082_GUILLEN_DE_CASTRO_TORRES_DE_QUART"
"42133",89532,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:01","6-10-16 9:24","032_C/ CONDE DE ALTEA"
"42134",89533,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:37","6-10-16 7:58","082_GUILLEN_DE_CASTRO_TORRES_DE_QUART"
"42135",89534,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:37","6-10-16 7:57","082_GUILLEN_DE_CASTRO_TORRES_DE_QUART"
"42136",89535,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:34","6-10-16 17:53","082_GUILLEN_DE_CASTRO_TORRES_DE_QUART"
"42137",89536,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:08","6-10-16 17:28","202_PASEO_PECHINA"
"42138",89537,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 12:32","6-10-16 12:52","38_AVDA. PERIS Y VALERO"
"42139",89538,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:09","6-10-16 17:29","202_PASEO_PECHINA"
"42140",89539,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:08","6-10-16 17:27","182_AVDA_AUSIAS_MARCH"
"42141",89540,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 20:32","6-10-16 20:50","147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA"
"42142",89541,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 1:53","6-10-16 2:10","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42143",89542,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:34","6-10-16 7:51","49_C/ RICARDO MUÑOZ SUAY"
"42144",89543,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:38","6-10-16 7:53","262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO"
"42145",89544,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 14:46","6-10-16 15:02","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42146",89545,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 13:01","6-10-16 13:17","39_AVDA. PERIS Y VALERO"
"42147",89546,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:05","6-10-16 9:21","149_AVDA. PERIS Y VALERO"
"42148",89547,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 16:21","6-10-16 16:37","254_AVDA_DR_TOMAS_SALA_CARTEROS"
"42149",89548,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 13:31","6-10-16 13:47","010_CALLE_DEL_HOSPITAL_FRENTE_CALLE_HORNO_DEL_HOSP"
"42150",89549,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:59","6-10-16 8:13","247_AVDA_TRES_CRUCES_MUSICO_AYLLON"
"42151",89550,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:27","6-10-16 7:42","017_ESTACION RENFE I"
"42152",89551,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 1:32","6-10-16 1:45","201_AVDA_PEREZ_GALDOS"
"42153",89552,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 10:15","6-10-16 10:29","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42154",89553,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:28","6-10-16 7:42","017_ESTACION RENFE I"
"42155",89554,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:48","6-10-16 17:59","249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA"
"42156",89555,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 15:38","6-10-16 15:49","195_CALLE_GIORGETA"
"42157",89556,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 20:01","6-10-16 20:12","091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR"
"42158",89557,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 20:52","6-10-16 21:03","250_AVDA_TRES_CRUCES_PIO_XI"
"42159",89558,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 8:04","6-10-16 8:14","192_CTRA_MALILLA"
"42160",89559,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 11:14","6-10-16 11:24","184_CALLE_BOMBER_RAMON_DUART"
"42161",89560,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 14:38","6-10-16 14:48","249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA"
"42162",89561,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:42","6-10-16 7:52","026_CALLE_SAN_JOSE_DE_CALASANZ"
"42163",89562,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:46","6-10-16 9:56","253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO"
"42164",89563,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 8:10","6-10-16 8:19","195_CALLE_GIORGETA"
"42165",89564,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 21:24","6-10-16 21:33","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42166",89565,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 8:42","6-10-16 8:52","195_CALLE_GIORGETA"
"42167",89566,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 18:56","6-10-16 19:05","250_AVDA_TRES_CRUCES_PIO_XI"
"42168",89567,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 14:32","6-10-16 14:40","253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO"
"42169",89568,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 10:21","6-10-16 10:29","210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY"
"42170",89569,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:46","6-10-16 9:54","017_ESTACION RENFE I"
"42171",89570,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 7:23","6-10-16 7:30","196_AVDA_GASPAR_AGUILAR"
"42172",89571,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 12:13","6-10-16 12:20","250_AVDA_TRES_CRUCES_PIO_XI"
"42173",89572,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:04","6-10-16 17:10","191_CTRA_MALILLA"
"42174",89573,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 8:51","6-10-16 8:57","193_CALLE_CARTEROS"
"42175",89574,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 20:41","6-10-16 20:47","258_PINTOR_RAFAEL_SOLVES_ESQ_JOSE_SOTO_MICO"
"42176",89575,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 22:51","6-10-16 22:57","258_PINTOR_RAFAEL_SOLVES_ESQ_JOSE_SOTO_MICO"
"42177",89576,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:02","6-10-16 9:07","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42178",89577,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 17:40","6-10-16 17:46","190_CTRA_MALILLA"
"42179",89578,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 6:28","6-10-16 6:33","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42180",89579,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 18:57","6-10-16 19:01","190_CTRA_MALILLA"
"42181",89580,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 20:38","6-10-16 20:41","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42182",89581,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 9:24","6-10-16 9:27","86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA"
"42183",89582,"254_AVDA_DR_TOMAS_SALA_CARTEROS","6-10-16 16:17","6-10-16 16:20","259_CALLE_PIO_IX_POLIDEPORTIVO_RAMBLETA"
"42184",89583,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 8:17","6-10-16 8:40","069_AVDA. DEL PUERTO"
"42185",89584,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 15:07","6-10-16 15:28","057_CALLE PINTOR MONLEON"
"42186",89585,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 18:37","6-10-16 18:51","185_AVDA_AUSIAS_MARCH"
"42187",89586,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 8:44","6-10-16 8:58","194_ESTACION_AVE_JOAQUIN_SOROLLA"
"42188",89587,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 16:47","6-10-16 17:00","015_RIBERA"
"42189",89588,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 7:08","6-10-16 7:20","196_AVDA_GASPAR_AGUILAR"
"42190",89589,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 19:02","6-10-16 19:15","196_AVDA_GASPAR_AGUILAR"
"42191",89590,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 19:03","6-10-16 19:15","196_AVDA_GASPAR_AGUILAR"
"42192",89591,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 13:57","6-10-16 14:07","212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE"
"42193",89592,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 16:22","6-10-16 16:32","49_C/ RICARDO MUÑOZ SUAY"
"42194",89593,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 20:24","6-10-16 20:35","195_CALLE_GIORGETA"
"42195",89594,"255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA","6-10-16 7:40","6-10-16 7:50","027_CALLE_SAN_VICENTE_MARTIR_129"
